Date,Description,Amount,Transaction Type,Category,Account Name
11/10/2019,AMC Theaters,171.08,debit,Entertainment,Platinum Card
11/10/2019,Target,142.99,debit,Shopping,Savings
11/12/2019,Sushi Bar,8.86,debit,Restaurants,Silver Card
11/14/2019,Sushi Bar,31.14,debit,Restaurants,Silver Card
11/17/2019,AMC Theaters,98.41,debit,Entertainment,Silver Card
11/20/2019,Peet's Coffee,13.01,debit,Coffee Shops,Silver Card
11/21/2019,Thai Restaurant,53.61,debit,Restaurants,Silver Card
11/21/2019,Netflix,40.97,debit,Entertainment,Savings
11/21/2019,Safeway,43.97,debit,Groceries,Savings
11/21/2019,Trader Joe's,108.38,debit,Groceries,Silver Card
11/21/2019,Safeway,16.85,debit,Groceries,Silver Card
11/23/2019,Local Bar,156.3,debit,Alcohol & Bars,Silver Card
11/23/2019,Chipotle,29.21,debit,Fast Food,Silver Card
11/26/2019,Netflix,171.27,debit,Entertainment,Silver Card
11/27/2019,Sushi Bar,16.34,debit,Restaurants,Platinum Card
11/28/2019,Chevron,36.91,debit,Gas & Fuel,Platinum Card
12/01/2019,McDonald's,52.71,debit,Fast Food,Savings
12/02/2019,AMC Theaters,148.86,debit,Entertainment,Savings
12/04/2019,Safeway,129.73,debit,Groceries,Checking
12/06/2019,Home Depot,86.81,debit,Home Improvement,Checking
12/06/2019,Netflix,37.83,debit,Entertainment,Checking
12/07/2019,BP,21.64,debit,Gas & Fuel,Checking
12/10/2019,McDonald's,41.86,debit,Fast Food,Silver Card
12/10/2019,Safeway,84.32,debit,Groceries,Checking
12/11/2019,Comcast,123.77,debit,Internet,Savings
12/11/2019,Trader Joe's,18.39,debit,Groceries,Savings
12/12/2019,Electric Company,193.13,debit,Utilities,Silver Card
12/12/2019,Comcast,54.04,debit,Internet,Savings
12/12/2019,Walmart,161.24,debit,Shopping,Silver Card
12/12/2019,Home Depot,194.99,debit,Home Improvement,Savings
12/14/2019,Comcast,167.85,debit,Internet,Silver Card
12/16/2019,Amazon,118.73,debit,Shopping,Checking
12/16/2019,Whole Foods,54.5,debit,Groceries,Silver Card
12/16/2019,Trader Joe's,11.2,debit,Groceries,Savings
12/16/2019,Italian Bistro,72.18,debit,Restaurants,Savings
12/17/2019,Verizon,109.45,debit,Mobile Phone,Platinum Card
12/20/2019,Water Company,160.5,debit,Utilities,Savings
12/21/2019,Thai Restaurant,26.27,debit,Restaurants,Platinum Card
12/23/2019,Chevron,58.72,debit,Gas & Fuel,Silver Card
12/24/2019,Payroll,1842.17,credit,Paycheck,Savings
12/26/2019,AMC Theaters,169.69,debit,Entertainment,Checking
12/28/2019,Italian Bistro,44.66,debit,Restaurants,Platinum Card
12/29/2019,AMC Theaters,158.36,debit,Entertainment,Platinum Card
01/01/2020,Netflix,151.8,debit,Movies & DVDs,Savings
01/01/2020,Chevron,82.47,debit,Gas & Fuel,Platinum Card
01/04/2020,AMC Theaters,54.59,debit,Entertainment,Silver Card
01/06/2020,Safeway,23.79,debit,Groceries,Checking
01/06/2020,Amazon,111.56,debit,Shopping,Checking
01/06/2020,Netflix,39.18,debit,Entertainment,Silver Card
01/07/2020,Italian Bistro,64.92,debit,Restaurants,Silver Card
01/10/2020,Barbershop,81.29,debit,Haircut,Checking
01/10/2020,Starbucks,134.77,debit,Coffee Shops,Platinum Card
01/13/2020,Chipotle,32.54,debit,Fast Food,Checking
01/15/2020,Thai Restaurant,38.09,debit,Restaurants,Silver Card
01/17/2020,Whole Foods,109.59,debit,Groceries,Checking
01/18/2020,Amazon,198.73,debit,Shopping,Checking
01/20/2020,Trader Joe's,96.12,debit,Groceries,Savings
01/23/2020,BP,80.39,debit,Gas & Fuel,Checking
01/26/2020,Electric Company,16.27,debit,Utilities,Silver Card
01/26/2020,Verizon,90.54,debit,Mobile Phone,Platinum Card
01/28/2020,Shell,66.82,debit,Gas & Fuel,Checking
01/28/2020,Peet's Coffee,28.56,debit,Coffee Shops,Checking
01/28/2020,Verizon,188.09,debit,Mobile Phone,Silver Card
01/31/2020,Local Bar,76.72,debit,Alcohol & Bars,Savings
02/02/2020,T-Mobile,71.05,debit,Mobile Phone,Silver Card
02/02/2020,Home Depot,191.43,debit,Home Improvement,Checking
02/05/2020,Target,151.33,debit,Shopping,Checking
02/05/2020,Peet's Coffee,182.65,debit,Coffee Shops,Silver Card
02/07/2020,AMC Theaters,17.05,debit,Entertainment,Savings
02/09/2020,AMC Theaters,41.48,debit,Entertainment,Platinum Card
02/09/2020,Water Company,161.41,debit,Utilities,Silver Card
02/09/2020,Direct Deposit,2463.81,credit,Paycheck,Checking
02/09/2020,Thai Restaurant,50.09,debit,Restaurants,Checking
02/12/2020,Chipotle,54.87,debit,Fast Food,Platinum Card
02/12/2020,Italian Bistro,60.18,debit,Restaurants,Checking
02/14/2020,Payroll,2254.56,credit,Paycheck,Checking
02/14/2020,Sushi Bar,59.69,debit,Restaurants,Platinum Card
02/14/2020,Trader Joe's,53.08,debit,Groceries,Platinum Card
02/15/2020,Spotify,77.85,debit,Music,Platinum Card
02/16/2020,Spotify,129.07,debit,Music,Silver Card
02/16/2020,Starbucks,176.9,debit,Coffee Shops,Savings
02/16/2020,Payroll,1898.12,credit,Paycheck,Silver Card
02/17/2020,Trader Joe's,31.63,debit,Groceries,Silver Card
02/20/2020,Safeway,125.51,debit,Groceries,Checking
02/20/2020,Verizon,138.71,debit,Mobile Phone,Savings
02/21/2020,Amazon Video,57.6,debit,Movies & DVDs,Checking
02/23/2020,Thai Restaurant,75.15,debit,Restaurants,Checking
02/25/2020,Italian Bistro,62.5,debit,Restaurants,Silver Card
02/28/2020,Netflix,104.15,debit,Entertainment,Checking
03/02/2020,Whole Foods,55.05,debit,Groceries,Platinum Card
03/02/2020,Chevron,75.29,debit,Gas & Fuel,Checking
03/02/2020,Local Bar,40.73,debit,Alcohol & Bars,Checking
03/03/2020,Netflix,49.94,debit,Movies & DVDs,Platinum Card
03/06/2020,Water Company,154.8,debit,Utilities,Checking
03/06/2020,State Farm,102.68,debit,Auto Insurance,Savings
03/07/2020,Whole Foods,101.08,debit,Groceries,Checking
03/08/2020,Netflix,171.62,debit,Entertainment,Savings
03/10/2020,Amazon Video,23.79,debit,Movies & DVDs,Savings
03/10/2020,Starbucks,134.68,debit,Coffee Shops,Checking
03/12/2020,Subway,77.58,debit,Fast Food,Silver Card
03/12/2020,State Farm,138.05,debit,Auto Insurance,Savings
03/12/2020,Barbershop,28.64,debit,Haircut,Silver Card
03/13/2020,Starbucks,82.23,debit,Coffee Shops,Platinum Card
03/15/2020,Spotify,32.39,debit,Music,Platinum Card
03/18/2020,Walmart,40.54,debit,Shopping,Platinum Card
03/19/2020,McDonald's,64.07,debit,Fast Food,Silver Card
03/19/2020,AT&T Internet,31.49,debit,Internet,Checking
03/21/2020,Payroll,2908.92,credit,Paycheck,Silver Card
03/21/2020,Local Bar,137.05,debit,Alcohol & Bars,Silver Card
03/21/2020,Walmart,16.91,debit,Shopping,Checking
03/22/2020,Direct Deposit,2772.31,credit,Paycheck,Savings
03/22/2020,McDonald's,49.19,debit,Fast Food,Platinum Card
03/22/2020,Walmart,36.84,debit,Shopping,Silver Card
03/24/2020,Spotify,185.36,debit,Music,Silver Card
03/26/2020,Whole Foods,115.79,debit,Groceries,Platinum Card
03/29/2020,State Farm,196.37,debit,Auto Insurance,Silver Card
04/01/2020,Comcast,114.98,debit,Internet,Silver Card
04/03/2020,Netflix,31.63,debit,Entertainment,Savings
04/03/2020,Electric Company,29.05,debit,Utilities,Platinum Card
04/04/2020,Netflix,79.87,debit,Entertainment,Checking
04/04/2020,Electric Company,43.64,debit,Utilities,Platinum Card
04/04/2020,Local Bar,115.88,debit,Alcohol & Bars,Checking
04/06/2020,State Farm,163.18,debit,Auto Insurance,Savings
04/07/2020,Safeway,64.18,debit,Groceries,Silver Card
04/10/2020,Payroll,2805.0,credit,Paycheck,Silver Card
04/13/2020,Chipotle,37.12,debit,Fast Food,Savings
04/15/2020,State Farm,95.78,debit,Auto Insurance,Checking
04/15/2020,Water Company,196.64,debit,Utilities,Silver Card
04/16/2020,Water Company,196.97,debit,Utilities,Savings
04/18/2020,Peet's Coffee,109.56,debit,Coffee Shops,Platinum Card
04/18/2020,T-Mobile,37.44,debit,Mobile Phone,Checking
04/21/2020,Thai Restaurant,60.38,debit,Restaurants,Savings
04/22/2020,Home Depot,123.16,debit,Home Improvement,Checking
04/23/2020,T-Mobile,127.4,debit,Mobile Phone,Silver Card
04/24/2020,Italian Bistro,67.49,debit,Restaurants,Checking
04/24/2020,Safeway,73.14,debit,Groceries,Checking
04/27/2020,Comcast,59.09,debit,Internet,Checking
04/30/2020,McDonald's,79.42,debit,Fast Food,Platinum Card
05/01/2020,Verizon,82.21,debit,Mobile Phone,Silver Card
05/04/2020,Whole Foods,22.4,debit,Groceries,Platinum Card
05/05/2020,Trader Joe's,74.87,debit,Groceries,Silver Card
05/08/2020,Starbucks,93.32,debit,Coffee Shops,Silver Card
05/11/2020,T-Mobile,89.37,debit,Mobile Phone,Silver Card
05/13/2020,Electric Company,115.78,debit,Utilities,Checking
05/13/2020,Italian Bistro,18.2,debit,Restaurants,Savings
05/14/2020,Trader Joe's,108.04,debit,Groceries,Checking
05/15/2020,Home Depot,30.7,debit,Home Improvement,Platinum Card
05/16/2020,T-Mobile,7.75,debit,Mobile Phone,Savings
05/18/2020,Barbershop,33.84,debit,Haircut,Checking
05/20/2020,Italian Bistro,60.66,debit,Restaurants,Checking
05/22/2020,Target,150.98,debit,Shopping,Silver Card
05/23/2020,Local Bar,183.86,debit,Alcohol & Bars,Savings
05/24/2020,Direct Deposit,2786.32,credit,Paycheck,Checking
05/27/2020,Amazon Video,130.39,debit,Movies & DVDs,Checking
05/27/2020,Trader Joe's,42.1,debit,Groceries,Silver Card
05/29/2020,Electric Company,90.19,debit,Utilities,Savings
05/30/2020,State Farm,47.11,debit,Auto Insurance,Silver Card
05/30/2020,Peet's Coffee,57.04,debit,Coffee Shops,Checking
06/01/2020,Direct Deposit,2229.13,credit,Paycheck,Platinum Card
06/01/2020,AMC Theaters,75.29,debit,Entertainment,Savings
06/03/2020,T-Mobile,48.58,debit,Mobile Phone,Silver Card
06/04/2020,Thai Restaurant,28.74,debit,Restaurants,Savings
06/05/2020,Sushi Bar,74.66,debit,Restaurants,Platinum Card
06/07/2020,Safeway,131.26,debit,Groceries,Platinum Card
06/09/2020,Payroll,2343.64,credit,Paycheck,Silver Card
06/09/2020,Home Depot,117.13,debit,Home Improvement,Platinum Card
06/12/2020,State Farm,198.95,debit,Auto Insurance,Platinum Card
06/12/2020,Local Bar,168.32,debit,Alcohol & Bars,Platinum Card
06/13/2020,Comcast,77.9,debit,Internet,Savings
06/15/2020,Shell,46.64,debit,Gas & Fuel,Silver Card
06/16/2020,Thai Restaurant,47.31,debit,Restaurants,Platinum Card
06/19/2020,Payroll,2082.09,credit,Paycheck,Silver Card
06/22/2020,Shell,73.55,debit,Gas & Fuel,Savings
06/24/2020,Barbershop,101.04,debit,Haircut,Checking
06/27/2020,Home Depot,164.35,debit,Home Improvement,Platinum Card
06/28/2020,BP,20.67,debit,Gas & Fuel,Platinum Card
06/29/2020,State Farm,15.38,debit,Auto Insurance,Platinum Card
06/29/2020,Thai Restaurant,56.42,debit,Restaurants,Silver Card
06/29/2020,Netflix,86.99,debit,Movies & DVDs,Silver Card
06/29/2020,Water Company,162.99,debit,Utilities,Checking
07/01/2020,Whole Foods,109.24,debit,Groceries,Platinum Card
07/04/2020,Sushi Bar,49.05,debit,Restaurants,Platinum Card
07/07/2020,T-Mobile,70.85,debit,Mobile Phone,Checking
07/09/2020,Safeway,17.64,debit,Groceries,Silver Card
07/09/2020,Shell,23.07,debit,Gas & Fuel,Checking
07/09/2020,Subway,56.04,debit,Fast Food,Savings
07/12/2020,Barbershop,123.29,debit,Haircut,Silver Card
07/15/2020,Chipotle,51.76,debit,Fast Food,Savings
07/16/2020,Starbucks,96.58,debit,Coffee Shops,Platinum Card
07/17/2020,Shell,34.4,debit,Gas & Fuel,Savings
07/19/2020,Trader Joe's,115.54,debit,Groceries,Savings
07/22/2020,Italian Bistro,63.57,debit,Restaurants,Checking
07/22/2020,AMC Theaters,17.56,debit,Entertainment,Silver Card
07/25/2020,Sushi Bar,47.85,debit,Restaurants,Platinum Card
07/26/2020,Home Depot,57.83,debit,Home Improvement,Savings
07/29/2020,Whole Foods,43.07,debit,Groceries,Platinum Card
07/31/2020,Safeway,100.62,debit,Groceries,Checking
07/31/2020,Sushi Bar,68.32,debit,Restaurants,Silver Card
07/31/2020,Amazon,81.39,debit,Shopping,Silver Card
08/03/2020,Italian Bistro,62.77,debit,Restaurants,Platinum Card
08/05/2020,AT&T Internet,114.31,debit,Internet,Silver Card
08/05/2020,Safeway,104.12,debit,Groceries,Platinum Card
08/06/2020,Thai Restaurant,61.18,debit,Restaurants,Platinum Card
08/06/2020,Safeway,97.13,debit,Groceries,Checking
08/06/2020,Target,88.11,debit,Shopping,Checking
08/07/2020,Comcast,64.05,debit,Internet,Checking
08/10/2020,Home Depot,48.57,debit,Home Improvement,Savings
08/12/2020,Water Company,147.74,debit,Utilities,Silver Card
08/14/2020,AT&T Internet,199.5,debit,Internet,Silver Card
08/16/2020,Home Depot,167.55,debit,Home Improvement,Platinum Card
08/18/2020,Peet's Coffee,142.98,debit,Coffee Shops,Savings
08/20/2020,AT&T Internet,111.1,debit,Internet,Platinum Card
08/20/2020,Chevron,66.45,debit,Gas & Fuel,Silver Card
08/22/2020,Safeway,102.35,debit,Groceries,Savings
08/23/2020,Trader Joe's,122.12,debit,Groceries,Savings
08/23/2020,Shell,27.91,debit,Gas & Fuel,Platinum Card
08/26/2020,Netflix,109.4,debit,Entertainment,Platinum Card
08/28/2020,Whole Foods,83.41,debit,Groceries,Silver Card
08/28/2020,Shell,78.61,debit,Gas & Fuel,Platinum Card
08/31/2020,Payroll,2473.94,credit,Paycheck,Savings
08/31/2020,McDonald's,52.11,debit,Fast Food,Checking
08/31/2020,AMC Theaters,11.6,debit,Entertainment,Silver Card
09/03/2020,Trader Joe's,97.81,debit,Groceries,Platinum Card
09/05/2020,Starbucks,102.97,debit,Coffee Shops,Savings
09/06/2020,Shell,84.5,debit,Gas & Fuel,Silver Card
09/07/2020,Electric Company,194.34,debit,Utilities,Platinum Card
09/08/2020,Chevron,87.75,debit,Gas & Fuel,Savings
09/10/2020,Chevron,47.98,debit,Gas & Fuel,Platinum Card
09/13/2020,Target,35.89,debit,Shopping,Checking
09/14/2020,Trader Joe's,88.32,debit,Groceries,Silver Card
09/16/2020,Starbucks,192.48,debit,Coffee Shops,Platinum Card
09/18/2020,Walmart,165.77,debit,Shopping,Platinum Card
09/18/2020,Home Depot,75.63,debit,Home Improvement,Platinum Card
09/18/2020,Electric Company,179.81,debit,Utilities,Platinum Card
09/19/2020,AMC Theaters,94.34,debit,Entertainment,Silver Card
09/20/2020,Comcast,50.94,debit,Internet,Platinum Card
09/20/2020,AMC Theaters,86.61,debit,Entertainment,Savings
09/20/2020,Netflix,197.64,debit,Entertainment,Checking
09/22/2020,T-Mobile,90.7,debit,Mobile Phone,Savings
09/25/2020,Water Company,199.22,debit,Utilities,Checking
09/27/2020,Peet's Coffee,133.98,debit,Coffee Shops,Platinum Card
09/27/2020,Chevron,31.18,debit,Gas & Fuel,Checking
09/28/2020,Local Bar,57.78,debit,Alcohol & Bars,Savings
09/29/2020,Target,60.23,debit,Shopping,Silver Card
09/30/2020,Italian Bistro,75.19,debit,Restaurants,Platinum Card
10/02/2020,AT&T Internet,140.35,debit,Internet,Savings
10/02/2020,Water Company,76.36,debit,Utilities,Platinum Card
10/05/2020,Verizon,65.79,debit,Mobile Phone,Silver Card
10/08/2020,Chipotle,46.86,debit,Fast Food,Savings
10/09/2020,Sushi Bar,5.26,debit,Restaurants,Silver Card
10/12/2020,Peet's Coffee,155.69,debit,Coffee Shops,Checking
10/15/2020,Direct Deposit,2106.26,credit,Paycheck,Checking
10/18/2020,Netflix,101.25,debit,Entertainment,Platinum Card
10/19/2020,Peet's Coffee,141.14,debit,Coffee Shops,Checking
10/19/2020,T-Mobile,151.15,debit,Mobile Phone,Savings
10/19/2020,Chipotle,77.98,debit,Fast Food,Savings
10/20/2020,Thai Restaurant,17.36,debit,Restaurants,Checking
10/20/2020,Direct Deposit,2508.78,credit,Paycheck,Silver Card
10/20/2020,Thai Restaurant,28.83,debit,Restaurants,Platinum Card
10/20/2020,Sushi Bar,55.85,debit,Restaurants,Platinum Card
10/20/2020,AMC Theaters,137.75,debit,Entertainment,Checking
10/23/2020,AMC Theaters,20.34,debit,Entertainment,Savings
10/26/2020,Netflix,81.01,debit,Entertainment,Silver Card
10/28/2020,Starbucks,49.08,debit,Coffee Shops,Checking
10/28/2020,Starbucks,49.68,debit,Coffee Shops,Checking
10/31/2020,Comcast,140.08,debit,Internet,Checking
11/02/2020,Verizon,66.8,debit,Mobile Phone,Checking
11/02/2020,Starbucks,115.17,debit,Coffee Shops,Savings
11/05/2020,Thai Restaurant,66.61,debit,Restaurants,Silver Card
11/08/2020,Sushi Bar,41.46,debit,Restaurants,Checking
11/08/2020,Italian Bistro,5.32,debit,Restaurants,Platinum Card
11/10/2020,Peet's Coffee,49.56,debit,Coffee Shops,Savings
11/11/2020,Walmart,193.95,debit,Shopping,Checking
11/13/2020,Shell,46.17,debit,Gas & Fuel,Silver Card
11/16/2020,Safeway,13.41,debit,Groceries,Checking
11/16/2020,Peet's Coffee,6.78,debit,Coffee Shops,Checking
11/18/2020,Trader Joe's,77.23,debit,Groceries,Savings
11/21/2020,AT&T Internet,73.97,debit,Internet,Platinum Card
11/22/2020,Target,183.95,debit,Shopping,Checking
11/25/2020,Netflix,122.56,debit,Entertainment,Savings
11/25/2020,Chipotle,28.74,debit,Fast Food,Silver Card
11/28/2020,Water Company,13.73,debit,Utilities,Silver Card
12/01/2020,BP,92.84,debit,Gas & Fuel,Platinum Card
12/02/2020,Whole Foods,131.76,debit,Groceries,Silver Card
12/05/2020,Netflix,160.66,debit,Movies & DVDs,Silver Card
12/05/2020,Thai Restaurant,54.08,debit,Restaurants,Silver Card
12/07/2020,Netflix,92.8,debit,Entertainment,Savings
12/10/2020,BP,78.23,debit,Gas & Fuel,Platinum Card
12/12/2020,Water Company,25.25,debit,Utilities,Silver Card
12/15/2020,Amazon,149.27,debit,Shopping,Silver Card
12/15/2020,Starbucks,127.07,debit,Coffee Shops,Checking
12/18/2020,Amazon,173.13,debit,Shopping,Silver Card
12/20/2020,Starbucks,6.03,debit,Coffee Shops,Platinum Card
12/22/2020,Local Bar,122.93,debit,Alcohol & Bars,Checking
12/22/2020,Sushi Bar,18.16,debit,Restaurants,Checking
12/24/2020,Chevron,59.55,debit,Gas & Fuel,Savings
12/26/2020,Comcast,30.54,debit,Internet,Silver Card
12/29/2020,Spotify,156.92,debit,Music,Savings
12/29/2020,Chipotle,9.77,debit,Fast Food,Savings
01/01/2021,Electric Company,90.17,debit,Utilities,Platinum Card
01/04/2021,Spotify,24.32,debit,Music,Checking
01/04/2021,Netflix,172.53,debit,Entertainment,Platinum Card
01/04/2021,T-Mobile,170.65,debit,Mobile Phone,Platinum Card
01/06/2021,Amazon,70.18,debit,Shopping,Checking
01/07/2021,Direct Deposit,2508.42,credit,Paycheck,Silver Card
01/10/2021,Trader Joe's,19.82,debit,Groceries,Savings
01/12/2021,Peet's Coffee,55.25,debit,Coffee Shops,Savings
01/15/2021,Safeway,130.84,debit,Groceries,Platinum Card
01/18/2021,Chevron,63.58,debit,Gas & Fuel,Platinum Card
01/21/2021,Home Depot,140.07,debit,Home Improvement,Platinum Card
01/21/2021,State Farm,126.34,debit,Auto Insurance,Platinum Card
01/24/2021,AMC Theaters,88.68,debit,Entertainment,Platinum Card
01/24/2021,Chipotle,29.99,debit,Fast Food,Silver Card
01/25/2021,Chipotle,71.73,debit,Fast Food,Checking
01/28/2021,Netflix,144.6,debit,Movies & DVDs,Savings
01/31/2021,Starbucks,134.99,debit,Coffee Shops,Checking
02/01/2021,Sushi Bar,68.86,debit,Restaurants,Platinum Card
02/02/2021,Home Depot,160.55,debit,Home Improvement,Platinum Card
02/04/2021,T-Mobile,75.8,debit,Mobile Phone,Platinum Card
02/07/2021,T-Mobile,160.16,debit,Mobile Phone,Silver Card
02/07/2021,Sushi Bar,67.12,debit,Restaurants,Checking
02/10/2021,Italian Bistro,8.62,debit,Restaurants,Platinum Card
02/11/2021,Home Depot,127.8,debit,Home Improvement,Silver Card
02/14/2021,Italian Bistro,37.9,debit,Restaurants,Silver Card
02/14/2021,Trader Joe's,102.97,debit,Groceries,Checking
02/16/2021,Target,24.76,debit,Shopping,Savings
02/18/2021,BP,67.69,debit,Gas & Fuel,Checking
02/21/2021,Shell,49.48,debit,Gas & Fuel,Platinum Card
02/24/2021,Whole Foods,28.86,debit,Groceries,Platinum Card
02/24/2021,T-Mobile,71.48,debit,Mobile Phone,Checking
02/27/2021,Walmart,59.8,debit,Shopping,Checking
03/02/2021,AMC Theaters,179.57,debit,Entertainment,Checking
03/03/2021,Target,89.59,debit,Shopping,Platinum Card
03/06/2021,BP,68.87,debit,Gas & Fuel,Platinum Card
03/09/2021,Whole Foods,74.74,debit,Groceries,Platinum Card
03/10/2021,Starbucks,113.74,debit,Coffee Shops,Savings
03/11/2021,Electric Company,39.81,debit,Utilities,Silver Card
03/14/2021,Sushi Bar,56.82,debit,Restaurants,Checking
03/17/2021,Starbucks,67.48,debit,Coffee Shops,Checking
03/19/2021,Barbershop,61.2,debit,Haircut,Platinum Card
03/21/2021,Direct Deposit,2622.97,credit,Paycheck,Checking
03/22/2021,Whole Foods,128.52,debit,Groceries,Platinum Card
03/24/2021,Safeway,100.9,debit,Groceries,Platinum Card
03/24/2021,Sushi Bar,52.46,debit,Restaurants,Checking
03/25/2021,Netflix,183.22,debit,Entertainment,Platinum Card
03/27/2021,Amazon Video,186.05,debit,Movies & DVDs,Checking
03/28/2021,Amazon,196.3,debit,Shopping,Checking
03/28/2021,Starbucks,157.76,debit,Coffee Shops,Silver Card
03/28/2021,Walmart,196.65,debit,Shopping,Checking
03/30/2021,Italian Bistro,29.35,debit,Restaurants,Checking
03/30/2021,Thai Restaurant,9.49,debit,Restaurants,Savings
04/02/2021,Local Bar,168.74,debit,Alcohol & Bars,Savings
04/02/2021,Water Company,165.08,debit,Utilities,Savings
04/02/2021,Whole Foods,56.35,debit,Groceries,Checking
04/03/2021,Peet's Coffee,15.2,debit,Coffee Shops,Silver Card
04/04/2021,Safeway,88.78,debit,Groceries,Silver Card
04/06/2021,Payroll,2276.82,credit,Paycheck,Silver Card
04/08/2021,Water Company,111.32,debit,Utilities,Platinum Card
04/10/2021,Local Bar,79.61,debit,Alcohol & Bars,Silver Card
04/13/2021,AT&T Internet,125.39,debit,Internet,Platinum Card
04/16/2021,Chipotle,25.31,debit,Fast Food,Savings
04/19/2021,Chevron,29.08,debit,Gas & Fuel,Checking
04/19/2021,Home Depot,26.43,debit,Home Improvement,Checking
