Date,Description,Amount,Transaction Type,Category,Account Name
02/27/2025,Netflix,162.87,debit,Movies & DVDs,Silver Card
02/28/2025,Chipotle,26.01,debit,Fast Food,Platinum Card
03/03/2025,Local Bar,158.62,debit,Alcohol & Bars,Silver Card
03/04/2025,Trader Joe's,33.13,debit,Groceries,Platinum Card
03/04/2025,Sushi Bar,6.56,debit,Restaurants,Platinum Card
03/07/2025,Barbershop,171.02,debit,Haircut,Platinum Card
03/10/2025,State Farm,26.01,debit,Auto Insurance,Silver Card
03/10/2025,Target,78.56,debit,Shopping,Platinum Card
03/10/2025,Subway,28.86,debit,Fast Food,Savings
03/13/2025,Home Depot,24.56,debit,Home Improvement,Silver Card
03/13/2025,Subway,65.01,debit,Fast Food,Silver Card
03/13/2025,Peet's Coffee,152.35,debit,Coffee Shops,Checking
03/16/2025,Target,54.46,debit,Shopping,Checking
03/17/2025,Whole Foods,79.73,debit,Groceries,Checking
03/20/2025,Chevron,88.12,debit,Gas & Fuel,Platinum Card
03/22/2025,Whole Foods,43.52,debit,Groceries,Platinum Card
03/25/2025,Direct Deposit,1850.89,credit,Paycheck,Checking
03/27/2025,Subway,59.41,debit,Fast Food,Savings
03/28/2025,Electric Company,162.65,debit,Utilities,Silver Card
03/28/2025,Netflix,169.43,debit,Entertainment,Platinum Card
03/28/2025,Direct Deposit,2078.08,credit,Paycheck,Checking
03/31/2025,Italian Bistro,70.2,debit,Restaurants,Silver Card
04/01/2025,Peet's Coffee,180.34,debit,Coffee Shops,Checking
04/02/2025,Peet's Coffee,108.75,debit,Coffee Shops,Savings
04/02/2025,Italian Bistro,36.5,debit,Restaurants,Platinum Card
04/02/2025,Spotify,126.52,debit,Music,Savings
04/03/2025,Italian Bistro,24.51,debit,Restaurants,Checking
04/03/2025,Home Depot,28.41,debit,Home Improvement,Silver Card
04/06/2025,AMC Theaters,8.96,debit,Entertainment,Silver Card
04/06/2025,Amazon,145.77,debit,Shopping,Checking
04/07/2025,Trader Joe's,90.68,debit,Groceries,Silver Card
04/07/2025,Chevron,98.56,debit,Gas & Fuel,Checking
04/08/2025,Home Depot,184.07,debit,Home Improvement,Silver Card
04/10/2025,AMC Theaters,22.85,debit,Entertainment,Silver Card
04/13/2025,Trader Joe's,61.98,debit,Groceries,Savings
04/14/2025,Whole Foods,14.02,debit,Groceries,Savings
04/15/2025,Subway,48.32,debit,Fast Food,Platinum Card
04/16/2025,Comcast,170.93,debit,Internet,Platinum Card
04/17/2025,Chevron,67.85,debit,Gas & Fuel,Platinum Card
04/19/2025,Water Company,10.87,debit,Utilities,Savings
04/22/2025,Peet's Coffee,169.85,debit,Coffee Shops,Savings
04/22/2025,Thai Restaurant,78.34,debit,Restaurants,Platinum Card
04/25/2025,Comcast,65.71,debit,Internet,Savings
04/27/2025,Chipotle,13.85,debit,Fast Food,Savings
04/27/2025,Verizon,28.8,debit,Mobile Phone,Platinum Card
04/28/2025,Trader Joe's,110.2,debit,Groceries,Silver Card
04/28/2025,Electric Company,115.62,debit,Utilities,Platinum Card
04/29/2025,Trader Joe's,138.64,debit,Groceries,Savings
05/02/2025,BP,40.93,debit,Gas & Fuel,Savings
05/03/2025,Netflix,11.97,debit,Entertainment,Silver Card
05/03/2025,AMC Theaters,32.6,debit,Entertainment,Silver Card
05/06/2025,Barbershop,73.14,debit,Haircut,Checking
05/06/2025,Chevron,60.55,debit,Gas & Fuel,Checking
05/08/2025,Safeway,100.51,debit,Groceries,Silver Card
05/11/2025,Comcast,138.43,debit,Internet,Platinum Card
05/11/2025,Direct Deposit,1963.68,credit,Paycheck,Checking
05/11/2025,Verizon,75.94,debit,Mobile Phone,Silver Card
05/13/2025,T-Mobile,184.1,debit,Mobile Phone,Silver Card
05/15/2025,Trader Joe's,146.06,debit,Groceries,Savings
05/15/2025,Direct Deposit,2842.8,credit,Paycheck,Checking
05/16/2025,Shell,52.35,debit,Gas & Fuel,Platinum Card
05/16/2025,BP,42.1,debit,Gas & Fuel,Platinum Card
05/17/2025,AMC Theaters,123.98,debit,Entertainment,Silver Card
05/18/2025,Subway,19.44,debit,Fast Food,Savings
05/20/2025,Walmart,59.63,debit,Shopping,Savings
05/22/2025,Thai Restaurant,70.49,debit,Restaurants,Savings
05/22/2025,McDonald's,25.55,debit,Fast Food,Savings
05/25/2025,Payroll,2959.61,credit,Paycheck,Platinum Card
05/27/2025,Spotify,35.64,debit,Music,Silver Card
05/27/2025,Subway,18.67,debit,Fast Food,Savings
05/30/2025,Whole Foods,85.65,debit,Groceries,Platinum Card
06/01/2025,Safeway,100.48,debit,Groceries,Savings
06/03/2025,McDonald's,40.97,debit,Fast Food,Silver Card
06/04/2025,Sushi Bar,19.16,debit,Restaurants,Silver Card
06/07/2025,Home Depot,94.98,debit,Home Improvement,Savings
06/10/2025,Sushi Bar,45.56,debit,Restaurants,Silver Card
06/11/2025,Italian Bistro,37.37,debit,Restaurants,Silver Card
06/12/2025,Chevron,47.95,debit,Gas & Fuel,Platinum Card
06/13/2025,Safeway,68.9,debit,Groceries,Savings
06/16/2025,Netflix,192.59,debit,Movies & DVDs,Platinum Card
06/18/2025,Shell,94.17,debit,Gas & Fuel,Savings
06/20/2025,Barbershop,51.81,debit,Haircut,Silver Card
06/22/2025,Water Company,19.07,debit,Utilities,Platinum Card
06/22/2025,Netflix,86.89,debit,Entertainment,Platinum Card
06/25/2025,Subway,26.34,debit,Fast Food,Silver Card
06/25/2025,Home Depot,11.77,debit,Home Improvement,Platinum Card
06/28/2025,BP,44.9,debit,Gas & Fuel,Silver Card
06/29/2025,Amazon,149.08,debit,Shopping,Savings
06/30/2025,Shell,87.66,debit,Gas & Fuel,Savings
07/03/2025,Safeway,40.56,debit,Groceries,Platinum Card
07/05/2025,Verizon,185.63,debit,Mobile Phone,Platinum Card
07/06/2025,AT&T Internet,113.5,debit,Internet,Silver Card
07/09/2025,Trader Joe's,103.34,debit,Groceries,Silver Card
07/10/2025,State Farm,74.99,debit,Auto Insurance,Silver Card
07/10/2025,Verizon,10.38,debit,Mobile Phone,Savings
07/11/2025,Electric Company,46.66,debit,Utilities,Checking
07/13/2025,Subway,13.82,debit,Fast Food,Savings
07/15/2025,BP,57.81,debit,Gas & Fuel,Silver Card
07/17/2025,Italian Bistro,68.81,debit,Restaurants,Checking
07/17/2025,Local Bar,40.99,debit,Alcohol & Bars,Savings
07/17/2025,Whole Foods,40.45,debit,Groceries,Savings
07/19/2025,Amazon,175.54,debit,Shopping,Platinum Card
07/21/2025,BP,73.57,debit,Gas & Fuel,Silver Card
07/23/2025,Spotify,59.12,debit,Music,Savings
07/26/2025,AMC Theaters,120.36,debit,Entertainment,Checking
07/26/2025,Barbershop,11.58,debit,Haircut,Checking
07/27/2025,Direct Deposit,2249.41,credit,Paycheck,Silver Card
07/28/2025,State Farm,156.33,debit,Auto Insurance,Savings
07/30/2025,Netflix,104.71,debit,Entertainment,Platinum Card
08/01/2025,AMC Theaters,139.61,debit,Entertainment,Checking
08/03/2025,Walmart,97.18,debit,Shopping,Silver Card
08/04/2025,Target,194.74,debit,Shopping,Platinum Card
08/05/2025,AMC Theaters,111.1,debit,Entertainment,Savings
08/07/2025,Subway,66.58,debit,Fast Food,Silver Card
08/09/2025,Water Company,106.45,debit,Utilities,Checking
08/10/2025,Peet's Coffee,78.07,debit,Coffee Shops,Platinum Card
08/11/2025,AT&T Internet,38.43,debit,Internet,Checking
08/11/2025,Thai Restaurant,55.51,debit,Restaurants,Silver Card
08/12/2025,Netflix,122.98,debit,Movies & DVDs,Checking
08/13/2025,Target,160.15,debit,Shopping,Silver Card
08/14/2025,Peet's Coffee,52.5,debit,Coffee Shops,Platinum Card
08/14/2025,State Farm,53.36,debit,Auto Insurance,Platinum Card
08/14/2025,Sushi Bar,63.8,debit,Restaurants,Checking
08/16/2025,Amazon Video,160.88,debit,Movies & DVDs,Platinum Card
08/18/2025,Trader Joe's,46.04,debit,Groceries,Platinum Card
08/21/2025,Thai Restaurant,44.95,debit,Restaurants,Savings
08/21/2025,Safeway,15.47,debit,Groceries,Checking
08/23/2025,Sushi Bar,75.2,debit,Restaurants,Silver Card
08/23/2025,Sushi Bar,65.45,debit,Restaurants,Checking
08/25/2025,Whole Foods,65.78,debit,Groceries,Platinum Card
08/26/2025,Barbershop,138.26,debit,Haircut,Platinum Card
08/28/2025,Netflix,31.64,debit,Entertainment,Platinum Card
08/30/2025,Water Company,182.25,debit,Utilities,Checking
09/01/2025,Water Company,132.1,debit,Utilities,Silver Card
09/01/2025,Peet's Coffee,125.05,debit,Coffee Shops,Silver Card
09/04/2025,Peet's Coffee,18.41,debit,Coffee Shops,Savings
09/04/2025,Direct Deposit,2138.53,credit,Paycheck,Silver Card
09/06/2025,Trader Joe's,120.73,debit,Groceries,Silver Card
09/08/2025,T-Mobile,138.26,debit,Mobile Phone,Silver Card
09/09/2025,Thai Restaurant,9.47,debit,Restaurants,Checking
09/12/2025,Whole Foods,134.73,debit,Groceries,Platinum Card
09/13/2025,McDonald's,23.56,debit,Fast Food,Platinum Card
09/16/2025,Amazon Video,101.98,debit,Movies & DVDs,Checking
09/19/2025,Italian Bistro,29.61,debit,Restaurants,Silver Card
09/21/2025,Shell,60.61,debit,Gas & Fuel,Platinum Card
09/22/2025,McDonald's,50.41,debit,Fast Food,Checking
09/23/2025,Sushi Bar,63.83,debit,Restaurants,Savings
09/25/2025,Amazon Video,24.56,debit,Movies & DVDs,Savings
09/26/2025,AT&T Internet,62.38,debit,Internet,Savings
09/27/2025,Thai Restaurant,53.13,debit,Restaurants,Checking
09/29/2025,Thai Restaurant,41.47,debit,Restaurants,Silver Card
10/01/2025,Home Depot,17.95,debit,Home Improvement,Checking
10/02/2025,Electric Company,120.44,debit,Utilities,Platinum Card
10/03/2025,Peet's Coffee,122.09,debit,Coffee Shops,Checking
10/05/2025,Home Depot,125.21,debit,Home Improvement,Silver Card
10/08/2025,Payroll,2401.67,credit,Paycheck,Platinum Card
10/08/2025,AMC Theaters,82.96,debit,Entertainment,Platinum Card
10/08/2025,Netflix,193.35,debit,Entertainment,Silver Card
10/10/2025,Chipotle,53.97,debit,Fast Food,Checking
10/10/2025,Whole Foods,67.94,debit,Groceries,Savings
10/12/2025,Water Company,137.14,debit,Utilities,Checking
10/15/2025,Chipotle,14.63,debit,Fast Food,Platinum Card
10/16/2025,AT&T Internet,52.01,debit,Internet,Savings
10/17/2025,Thai Restaurant,24.02,debit,Restaurants,Savings
10/19/2025,Walmart,49.33,debit,Shopping,Silver Card
10/19/2025,Direct Deposit,2407.96,credit,Paycheck,Platinum Card
10/19/2025,Whole Foods,147.34,debit,Groceries,Platinum Card
10/21/2025,Whole Foods,100.94,debit,Groceries,Checking
10/24/2025,Whole Foods,137.54,debit,Groceries,Savings
10/24/2025,State Farm,108.72,debit,Auto Insurance,Savings
10/24/2025,Water Company,119.82,debit,Utilities,Platinum Card
10/25/2025,Trader Joe's,59.81,debit,Groceries,Platinum Card
10/27/2025,Safeway,115.04,debit,Groceries,Savings
10/29/2025,Walmart,158.88,debit,Shopping,Savings
10/31/2025,McDonald's,16.61,debit,Fast Food,Savings
11/03/2025,Subway,34.18,debit,Fast Food,Platinum Card
11/04/2025,Spotify,168.33,debit,Music,Silver Card
11/07/2025,Trader Joe's,95.5,debit,Groceries,Platinum Card
11/09/2025,Sushi Bar,29.51,debit,Restaurants,Savings
11/11/2025,Whole Foods,97.37,debit,Groceries,Checking
11/11/2025,Netflix,127.76,debit,Entertainment,Checking
11/11/2025,Payroll,2714.99,credit,Paycheck,Silver Card
11/12/2025,Sushi Bar,22.1,debit,Restaurants,Savings
11/15/2025,Barbershop,98.18,debit,Haircut,Savings
11/17/2025,Direct Deposit,2840.64,credit,Paycheck,Checking
11/18/2025,McDonald's,73.29,debit,Fast Food,Checking
11/20/2025,Netflix,166.86,debit,Entertainment,Checking
11/23/2025,Spotify,23.06,debit,Music,Savings
11/25/2025,Water Company,62.04,debit,Utilities,Platinum Card
11/27/2025,Local Bar,99.15,debit,Alcohol & Bars,Checking
11/29/2025,Target,13.5,debit,Shopping,Platinum Card
12/01/2025,Starbucks,11.38,debit,Coffee Shops,Silver Card
12/04/2025,Chipotle,48.86,debit,Fast Food,Savings
12/07/2025,Payroll,2467.42,credit,Paycheck,Checking
12/08/2025,Peet's Coffee,90.68,debit,Coffee Shops,Savings
12/09/2025,Chipotle,8.28,debit,Fast Food,Savings
12/09/2025,Electric Company,88.13,debit,Utilities,Silver Card
12/11/2025,Home Depot,9.78,debit,Home Improvement,Checking
12/13/2025,Comcast,32.04,debit,Internet,Checking
12/14/2025,AMC Theaters,29.62,debit,Entertainment,Checking
12/16/2025,Target,150.09,debit,Shopping,Silver Card
12/17/2025,Walmart,175.86,debit,Shopping,Checking
12/17/2025,Barbershop,113.74,debit,Haircut,Checking
12/17/2025,Trader Joe's,58.99,debit,Groceries,Checking
12/20/2025,Water Company,70.18,debit,Utilities,Checking
12/22/2025,Netflix,126.79,debit,Entertainment,Savings
12/22/2025,Shell,86.1,debit,Gas & Fuel,Silver Card
12/25/2025,Sushi Bar,20.79,debit,Restaurants,Savings
12/28/2025,AT&T Internet,187.87,debit,Internet,Checking
12/29/2025,Amazon Video,110.59,debit,Movies & DVDs,Checking
12/30/2025,Walmart,196.43,debit,Shopping,Platinum Card
12/30/2025,Starbucks,103.27,debit,Coffee Shops,Platinum Card
12/30/2025,Thai Restaurant,78.15,debit,Restaurants,Silver Card
12/30/2025,Amazon,76.43,debit,Shopping,Savings
12/30/2025,AT&T Internet,135.21,debit,Internet,Checking
12/30/2025,Whole Foods,67.86,debit,Groceries,Silver Card
01/01/2026,Comcast,145.15,debit,Internet,Checking
01/01/2026,Shell,46.46,debit,Gas & Fuel,Silver Card
01/01/2026,Whole Foods,136.55,debit,Groceries,Savings
01/01/2026,Subway,69.76,debit,Fast Food,Silver Card
01/03/2026,Chevron,86.94,debit,Gas & Fuel,Checking
01/05/2026,Target,99.02,debit,Shopping,Savings
01/05/2026,State Farm,119.16,debit,Auto Insurance,Checking
01/05/2026,Netflix,171.51,debit,Entertainment,Platinum Card
01/06/2026,Safeway,87.54,debit,Groceries,Platinum Card
01/08/2026,Chevron,71.2,debit,Gas & Fuel,Savings
01/08/2026,Starbucks,83.04,debit,Coffee Shops,Savings
01/09/2026,Safeway,46.72,debit,Groceries,Silver Card
01/10/2026,Subway,41.64,debit,Fast Food,Platinum Card
01/13/2026,Chipotle,72.22,debit,Fast Food,Platinum Card
01/14/2026,AMC Theaters,88.31,debit,Entertainment,Silver Card
01/17/2026,Shell,32.17,debit,Gas & Fuel,Checking
01/19/2026,Water Company,29.55,debit,Utilities,Savings
01/20/2026,Home Depot,192.87,debit,Home Improvement,Silver Card
01/20/2026,Italian Bistro,72.19,debit,Restaurants,Checking
01/21/2026,Sushi Bar,26.19,debit,Restaurants,Savings
